timestep,node,curtailment
19,n4680,0.0
20,n4680,0.0
21,n4680,0.0
22,n4680,0.0
23,n4680,0.0
24,n4680,0.0
25,n4680,0.0
26,n4680,0.0
27,n4680,0.0
28,n4680,0.0
29,n4680,0.0
30,n4680,0.0
31,n4680,0.0
32,n4680,0.0
33,n4680,0.0
34,n4680,0.0
35,n4680,0.0
36,n4680,0.0
37,n4680,0.0
38,n4680,0.0
39,n4680,0.0
40,n4680,0.0
41,n4680,0.0
42,n4680,0.0
43,n4680,0.0
44,n4680,0.0
45,n4680,0.0
46,n4680,0.0
47,n4680,0.0
48,n4680,0.0
49,n4680,0.0
1,n4681,0.0
2,n4681,0.0
3,n4681,0.0
4,n4681,0.0
5,n4681,0.0
6,n4681,0.0
7,n4681,0.0
8,n4681,0.0
9,n4681,0.0
10,n4681,0.0
11,n4681,0.0
12,n4681,0.0
13,n4681,0.0
14,n4681,0.0
15,n4681,0.0
16,n4681,0.0
17,n4681,0.0
18,n4681,0.0
19,n4681,0.0
20,n4681,0.0
21,n4681,0.0
22,n4681,0.0
23,n4681,0.0
24,n4681,0.0
25,n4681,0.0
26,n4681,0.0
27,n4681,0.0
28,n4681,0.0
29,n4681,0.0
30,n4681,0.0
31,n4681,0.0
32,n4681,0.0
33,n4681,0.0
34,n4681,0.0
35,n4681,0.0
36,n4681,0.0
37,n4681,0.0
38,n4681,0.0
39,n4681,0.0
40,n4681,0.0
41,n4681,0.0
42,n4681,0.0
43,n4681,0.0
44,n4681,0.0
45,n4681,0.0
46,n4681,0.0
47,n4681,0.0
48,n4681,0.0
49,n4681,0.0
1,n4682,0.0
2,n4682,0.0
3,n4682,0.0
4,n4682,0.0
5,n4682,0.0
6,n4682,0.0
7,n4682,0.0
8,n4682,0.0
9,n4682,0.0
10,n4682,0.0
11,n4682,0.0
12,n4682,0.0
13,n4682,0.0
14,n4682,0.0
15,n4682,0.0
16,n4682,0.0
17,n4682,0.0
18,n4682,0.0
19,n4682,0.0
20,n4682,0.0
21,n4682,0.0
22,n4682,0.0
23,n4682,0.0
24,n4682,0.0
25,n4682,0.0
26,n4682,0.0
27,n4682,0.0
28,n4682,0.0
29,n4682,0.0
30,n4682,0.0
31,n4682,0.0
32,n4682,0.0
33,n4682,0.0
34,n4682,0.0
35,n4682,0.0
36,n4682,0.0
37,n4682,0.0
38,n4682,0.0
39,n4682,0.0
40,n4682,0.0
41,n4682,0.0
42,n4682,0.0
43,n4682,0.0
44,n4682,0.0
45,n4682,0.0
46,n4682,0.0
47,n4682,0.0
48,n4682,0.0
49,n4682,0.0
1,n4683,0.0
2,n4683,0.0
3,n4683,0.0
4,n4683,0.0
5,n4683,0.0
6,n4683,0.0
7,n4683,0.0
8,n4683,0.0
9,n4683,0.0
10,n4683,0.0
11,n4683,0.0
12,n4683,0.0
13,n4683,0.0
14,n4683,0.0
15,n4683,0.0
16,n4683,0.0
17,n4683,0.0
18,n4683,0.0
19,n4683,0.0
20,n4683,0.0
21,n4683,0.0
22,n4683,0.0
23,n4683,0.0
24,n4683,0.0
25,n4683,0.0
26,n4683,0.0
27,n4683,0.0
28,n4683,0.0
29,n4683,0.0
30,n4683,0.0
31,n4683,0.0
32,n4683,0.0
33,n4683,0.0
34,n4683,0.0
35,n4683,0.0
36,n4683,0.0
37,n4683,0.0
38,n4683,0.0
39,n4683,0.0
40,n4683,0.0
41,n4683,0.0
42,n4683,0.0
43,n4683,0.0
44,n4683,0.0
45,n4683,0.0
46,n4683,0.0
47,n4683,0.0
48,n4683,0.0
49,n4683,0.0
1,n4684,0.0
2,n4684,0.0
3,n4684,0.0
4,n4684,0.0
5,n4684,0.0
6,n4684,0.0
7,n4684,0.0
8,n4684,0.0
9,n4684,0.0
10,n4684,0.0
11,n4684,0.0
12,n4684,0.0
13,n4684,0.0
14,n4684,0.0
15,n4684,0.0
16,n4684,0.0
17,n4684,0.0
18,n4684,0.0
19,n4684,0.0
20,n4684,0.0
21,n4684,0.0
22,n4684,0.0
23,n4684,0.0
24,n4684,0.0
25,n4684,0.0
26,n4684,0.0
27,n4684,0.0
28,n4684,0.0
29,n4684,0.0
30,n4684,0.0
31,n4684,0.0
32,n4684,0.0
33,n4684,0.0
34,n4684,0.0
35,n4684,0.0
36,n4684,0.0
37,n4684,0.0
38,n4684,0.0
39,n4684,0.0
40,n4684,0.0
41,n4684,0.0
42,n4684,0.0
43,n4684,0.0
44,n4684,0.0
45,n4684,0.0
46,n4684,0.0
47,n4684,0.0
48,n4684,0.0
49,n4684,0.0
1,n4685,0.0
2,n4685,0.0
3,n4685,0.0
4,n4685,0.0
5,n4685,0.0
6,n4685,0.0
7,n4685,0.0
8,n4685,0.0
9,n4685,0.0
10,n4685,0.0
11,n4685,0.0
12,n4685,0.0
13,n4685,0.0
14,n4685,0.0
15,n4685,0.0
16,n4685,0.0
17,n4685,0.0
18,n4685,0.0
19,n4685,0.0
20,n4685,0.0
21,n4685,0.0
22,n4685,0.0
23,n4685,0.0
24,n4685,0.0
25,n4685,0.0
26,n4685,0.0
27,n4685,0.0
28,n4685,0.0
29,n4685,0.0
30,n4685,0.0
31,n4685,0.0
32,n4685,0.0
33,n4685,0.0
34,n4685,0.0
35,n4685,0.0
36,n4685,0.0
37,n4685,0.0
38,n4685,0.0
39,n4685,0.0
40,n4685,0.0
41,n4685,0.0
42,n4685,0.0
43,n4685,0.0
44,n4685,0.0
45,n4685,0.0
46,n4685,0.0
47,n4685,0.0
48,n4685,0.0
49,n4685,0.0
1,n4686,0.0
2,n4686,0.0
3,n4686,0.0
4,n4686,0.0
5,n4686,0.0
6,n4686,0.0
7,n4686,0.0
8,n4686,0.0
9,n4686,0.0
10,n4686,0.0
11,n4686,0.0
12,n4686,0.0
13,n4686,0.0
14,n4686,0.0
15,n4686,0.0
16,n4686,0.0
17,n4686,0.0
18,n4686,0.0
19,n4686,0.0
20,n4686,0.0
21,n4686,0.0
22,n4686,0.0
23,n4686,0.0
24,n4686,0.0
25,n4686,0.0
26,n4686,0.0
27,n4686,0.0
28,n4686,0.0
29,n4686,0.0
30,n4686,0.0
31,n4686,0.0
32,n4686,0.0
33,n4686,0.0
34,n4686,0.0
35,n4686,0.0
36,n4686,0.0
37,n4686,0.0
38,n4686,0.0
39,n4686,0.0
40,n4686,0.0
41,n4686,0.0
42,n4686,0.0
43,n4686,0.0
44,n4686,0.0
45,n4686,0.0
46,n4686,0.0
47,n4686,0.0
48,n4686,0.0
49,n4686,0.0
1,n4687,0.0
2,n4687,0.0
3,n4687,0.0
4,n4687,0.0
5,n4687,0.0
6,n4687,0.0
7,n4687,0.0
8,n4687,0.0
9,n4687,0.0
10,n4687,0.0
11,n4687,0.0
12,n4687,0.0
13,n4687,0.0
14,n4687,0.0
15,n4687,0.0
16,n4687,0.0
17,n4687,0.0
18,n4687,0.0
19,n4687,0.0
20,n4687,0.0
21,n4687,0.0
22,n4687,0.0
23,n4687,0.0
24,n4687,0.0
25,n4687,0.0
26,n4687,0.0
27,n4687,0.0
28,n4687,0.0
29,n4687,0.0
30,n4687,0.0
31,n4687,0.0
32,n4687,0.0
33,n4687,0.0
34,n4687,0.0
35,n4687,0.0
36,n4687,0.0
37,n4687,0.0
38,n4687,0.0
39,n4687,0.0
40,n4687,0.0
41,n4687,0.0
42,n4687,0.0
43,n4687,0.0
44,n4687,0.0
45,n4687,0.0
46,n4687,0.0
47,n4687,0.0
48,n4687,0.0
49,n4687,0.0
1,n4688,0.0
2,n4688,0.0
3,n4688,0.0
4,n4688,0.0
5,n4688,0.0
6,n4688,0.0
7,n4688,0.0
8,n4688,0.0
9,n4688,0.0
10,n4688,0.0
11,n4688,0.0
12,n4688,0.0
13,n4688,0.0
14,n4688,0.0
15,n4688,0.0
16,n4688,0.0
17,n4688,0.0
18,n4688,0.0
19,n4688,0.0
20,n4688,0.0
21,n4688,0.0
22,n4688,0.0
23,n4688,0.0
24,n4688,0.0
25,n4688,0.0
26,n4688,0.0
27,n4688,0.0
28,n4688,0.0
29,n4688,0.0
30,n4688,0.0
31,n4688,0.0
32,n4688,0.0
33,n4688,0.0
34,n4688,0.0
35,n4688,0.0
36,n4688,0.0
37,n4688,0.0
38,n4688,0.0
39,n4688,0.0
40,n4688,0.0
41,n4688,0.0
42,n4688,0.0
43,n4688,0.0
44,n4688,0.0
45,n4688,0.0
46,n4688,0.0
47,n4688,0.0
48,n4688,0.0
49,n4688,0.0
1,n4689,0.0
2,n4689,0.0
3,n4689,0.0
4,n4689,0.0
5,n4689,0.0
6,n4689,0.0
7,n4689,0.0
8,n4689,0.0
9,n4689,0.0
10,n4689,0.0
11,n4689,0.0
12,n4689,0.0
13,n4689,0.0
14,n4689,0.0
15,n4689,0.0
16,n4689,0.0
17,n4689,0.0
18,n4689,0.0
19,n4689,0.0
20,n4689,0.0
21,n4689,0.0
22,n4689,0.0
23,n4689,0.0
24,n4689,0.0
25,n4689,0.0
26,n4689,0.0
27,n4689,0.0
28,n4689,0.0
29,n4689,0.0
30,n4689,0.0
31,n4689,0.0
32,n4689,0.0
33,n4689,0.0
34,n4689,0.0
35,n4689,0.0
36,n4689,0.0
37,n4689,0.0
38,n4689,0.0
39,n4689,0.0
40,n4689,0.0
41,n4689,0.0
42,n4689,0.0
43,n4689,0.0
44,n4689,0.0
45,n4689,0.0
46,n4689,0.0
47,n4689,0.0
48,n4689,0.0
49,n4689,0.0
1,n4690,0.0
2,n4690,0.0
3,n4690,0.0
4,n4690,0.0
5,n4690,0.0
6,n4690,0.0
7,n4690,0.0
8,n4690,0.0
9,n4690,0.0
10,n4690,0.0
11,n4690,0.0
12,n4690,0.0
13,n4690,0.0
14,n4690,0.0
15,n4690,0.0
16,n4690,0.0
17,n4690,0.0
18,n4690,0.0
19,n4690,0.0
20,n4690,0.0
21,n4690,0.0
22,n4690,0.0
23,n4690,0.0
24,n4690,0.0
25,n4690,0.0
26,n4690,0.0
27,n4690,0.0
28,n4690,0.0
29,n4690,0.0
30,n4690,0.0
31,n4690,0.0
32,n4690,0.0
33,n4690,0.0
34,n4690,0.0
35,n4690,0.0
36,n4690,0.0
37,n4690,0.0
38,n4690,0.0
39,n4690,0.0
40,n4690,0.0
41,n4690,0.0
42,n4690,0.0
43,n4690,0.0
44,n4690,0.0
45,n4690,0.0
46,n4690,0.0
47,n4690,0.0
48,n4690,0.0
49,n4690,0.0
1,n4691,0.0
2,n4691,0.0
3,n4691,0.0
4,n4691,0.0
5,n4691,0.0
6,n4691,0.0
7,n4691,0.0
8,n4691,0.0
9,n4691,0.0
10,n4691,0.0
11,n4691,0.0
12,n4691,0.0
13,n4691,0.0
14,n4691,0.0
15,n4691,0.0
16,n4691,0.0
17,n4691,0.0
18,n4691,0.0
19,n4691,0.0
20,n4691,0.0
21,n4691,0.0
22,n4691,0.0
23,n4691,0.0
24,n4691,0.0
25,n4691,0.0
26,n4691,0.0
27,n4691,0.0
28,n4691,0.0
29,n4691,0.0
30,n4691,0.0
31,n4691,0.0
32,n4691,0.0
33,n4691,0.0
34,n4691,0.0
35,n4691,0.0
36,n4691,0.0
37,n4691,0.0
38,n4691,0.0
39,n4691,0.0
40,n4691,0.0
41,n4691,0.0
42,n4691,0.0
43,n4691,0.0
44,n4691,0.0
45,n4691,0.0
46,n4691,0.0
47,n4691,0.0
48,n4691,0.0
49,n4691,0.0
1,n4692,0.0
2,n4692,0.0
3,n4692,0.0
4,n4692,0.0
5,n4692,0.0
6,n4692,0.0
7,n4692,0.0
8,n4692,0.0
9,n4692,0.0
10,n4692,0.0
11,n4692,0.0
12,n4692,0.0
13,n4692,0.0
14,n4692,0.0
15,n4692,0.0
16,n4692,0.0
17,n4692,0.0
18,n4692,0.0
19,n4692,0.0
20,n4692,0.0
21,n4692,0.0
22,n4692,0.0
23,n4692,0.0
24,n4692,0.0
25,n4692,0.0
26,n4692,0.0
27,n4692,0.0
28,n4692,0.0
29,n4692,0.0
30,n4692,0.0
31,n4692,0.0
32,n4692,0.0
33,n4692,0.0
34,n4692,0.0
35,n4692,0.0
36,n4692,0.0
37,n4692,0.0
38,n4692,0.0
39,n4692,0.0
40,n4692,0.0
41,n4692,0.0
42,n4692,0.0
43,n4692,0.0
44,n4692,0.0
45,n4692,0.0
46,n4692,0.0
47,n4692,0.0
48,n4692,0.0
49,n4692,0.0
1,n4693,0.0
2,n4693,0.0
3,n4693,0.0
4,n4693,0.0
5,n4693,0.0
6,n4693,0.0
7,n4693,0.0
8,n4693,0.0
9,n4693,0.0
10,n4693,0.0
11,n4693,0.0
12,n4693,0.0
13,n4693,0.0
14,n4693,0.0
15,n4693,0.0
16,n4693,0.0
17,n4693,0.0
18,n4693,0.0
19,n4693,0.0
20,n4693,0.0
21,n4693,0.0
22,n4693,0.0
23,n4693,0.0
24,n4693,0.0
25,n4693,0.0
26,n4693,0.0
27,n4693,0.0
28,n4693,0.0
29,n4693,0.0
30,n4693,0.0
31,n4693,0.0
32,n4693,0.0
33,n4693,0.0
34,n4693,0.0
35,n4693,0.0
36,n4693,0.0
37,n4693,0.0
38,n4693,0.0
39,n4693,0.0
40,n4693,0.0
41,n4693,0.0
42,n4693,0.0
43,n4693,0.0
44,n4693,0.0
45,n4693,0.0
46,n4693,0.0
47,n4693,0.0
48,n4693,0.0
49,n4693,0.0
1,n4694,0.0
2,n4694,0.0
3,n4694,0.0
4,n4694,0.0
5,n4694,0.0
6,n4694,0.0
7,n4694,0.0
8,n4694,0.0
9,n4694,0.0
10,n4694,0.0
11,n4694,0.0
12,n4694,0.0
13,n4694,0.0
14,n4694,0.0
15,n4694,0.0
16,n4694,0.0
17,n4694,0.0
18,n4694,0.0
19,n4694,0.0
20,n4694,0.0
21,n4694,0.0
22,n4694,0.0
23,n4694,0.0
24,n4694,0.0
25,n4694,0.0
26,n4694,0.0
27,n4694,0.0
28,n4694,0.0
29,n4694,0.0
30,n4694,0.0
31,n4694,0.0
32,n4694,0.0
33,n4694,0.0
34,n4694,0.0
35,n4694,0.0
36,n4694,0.0
37,n4694,0.0
38,n4694,0.0
39,n4694,0.0
40,n4694,0.0
41,n4694,0.0
42,n4694,0.0
43,n4694,0.0
44,n4694,0.0
45,n4694,0.0
46,n4694,0.0
47,n4694,0.0
48,n4694,0.0
49,n4694,0.0
1,n4695,0.0
2,n4695,0.0
3,n4695,0.0
4,n4695,0.0
5,n4695,0.0
6,n4695,0.0
7,n4695,0.0
8,n4695,0.0
9,n4695,0.0
10,n4695,0.0
11,n4695,0.0
12,n4695,0.0
13,n4695,0.0
14,n4695,0.0
15,n4695,0.0
16,n4695,0.0
17,n4695,0.0
18,n4695,0.0
19,n4695,0.0
20,n4695,0.0
21,n4695,0.0
22,n4695,0.0
23,n4695,0.0
24,n4695,0.0
25,n4695,0.0
26,n4695,0.0
27,n4695,0.0
28,n4695,0.0
29,n4695,0.0
30,n4695,0.0
31,n4695,0.0
32,n4695,0.0
33,n4695,0.0
34,n4695,0.0
35,n4695,0.0
36,n4695,0.0
37,n4695,0.0
38,n4695,0.0
39,n4695,0.0
40,n4695,0.0
41,n4695,0.0
42,n4695,0.0
43,n4695,0.0
44,n4695,0.0
45,n4695,0.0
46,n4695,0.0
47,n4695,0.0
48,n4695,0.0
49,n4695,0.0
1,n4696,0.0
2,n4696,0.0
3,n4696,0.0
4,n4696,0.0
5,n4696,0.0
6,n4696,0.0
7,n4696,0.0
8,n4696,0.0
9,n4696,0.0
10,n4696,0.0
11,n4696,0.0
12,n4696,0.0
13,n4696,0.0
14,n4696,0.0
15,n4696,0.0
16,n4696,0.0
17,n4696,0.0
18,n4696,0.0
19,n4696,0.0
20,n4696,0.0
21,n4696,0.0
22,n4696,0.0
23,n4696,0.0
24,n4696,0.0
25,n4696,0.0
26,n4696,0.0
27,n4696,0.0
28,n4696,0.0
29,n4696,0.0
30,n4696,0.0
31,n4696,0.0
32,n4696,0.0
33,n4696,0.0
34,n4696,0.0
35,n4696,0.0
36,n4696,0.0
37,n4696,0.0
38,n4696,0.0
39,n4696,0.0
40,n4696,0.0
41,n4696,0.0
42,n4696,0.0
43,n4696,0.0
44,n4696,0.0
45,n4696,0.0
46,n4696,0.0
47,n4696,0.0
48,n4696,0.0
49,n4696,0.0
1,n4697,0.0
2,n4697,0.0
3,n4697,0.0
4,n4697,0.0
5,n4697,0.0
6,n4697,0.0
7,n4697,0.0
8,n4697,0.0
9,n4697,0.0
10,n4697,0.0
11,n4697,0.0
12,n4697,0.0
13,n4697,0.0
14,n4697,0.0
15,n4697,0.0
16,n4697,0.0
17,n4697,0.0
18,n4697,0.0
19,n4697,0.0
20,n4697,0.0
21,n4697,0.0
22,n4697,0.0
23,n4697,0.0
24,n4697,0.0
25,n4697,0.0
26,n4697,0.0
27,n4697,0.0
28,n4697,0.0
29,n4697,0.0
30,n4697,0.0
31,n4697,0.0
32,n4697,0.0
33,n4697,0.0
34,n4697,0.0
35,n4697,0.0
36,n4697,0.0
37,n4697,0.0
38,n4697,0.0
39,n4697,0.0
40,n4697,0.0
41,n4697,0.0
42,n4697,0.0
43,n4697,0.0
44,n4697,0.0
45,n4697,0.0
46,n4697,0.0
47,n4697,0.0
48,n4697,0.0
49,n4697,0.0
1,n4698,0.0
2,n4698,0.0
3,n4698,0.0
4,n4698,0.0
5,n4698,0.0
6,n4698,0.0
7,n4698,0.0
8,n4698,0.0
9,n4698,0.0
10,n4698,0.0
11,n4698,0.0
12,n4698,0.0
13,n4698,0.0
14,n4698,0.0
15,n4698,0.0
16,n4698,0.0
17,n4698,0.0
18,n4698,0.0
19,n4698,0.0
20,n4698,0.0
21,n4698,0.0
22,n4698,0.0
23,n4698,0.0
24,n4698,0.0
25,n4698,0.0
26,n4698,0.0
27,n4698,0.0
28,n4698,0.0
29,n4698,0.0
30,n4698,0.0
31,n4698,0.0
32,n4698,0.0
33,n4698,0.0
34,n4698,0.0
35,n4698,0.0
36,n4698,0.0
37,n4698,0.0
38,n4698,0.0
39,n4698,0.0
40,n4698,0.0
41,n4698,0.0
42,n4698,0.0
43,n4698,0.0
44,n4698,0.0
45,n4698,0.0
46,n4698,0.0
47,n4698,0.0
48,n4698,0.0
49,n4698,0.0
1,n4699,0.0
2,n4699,0.0
3,n4699,0.0
4,n4699,0.0
5,n4699,0.0
6,n4699,0.0
7,n4699,0.0
8,n4699,0.0
9,n4699,0.0
10,n4699,0.0
11,n4699,0.0
12,n4699,0.0
13,n4699,0.0
14,n4699,0.0
15,n4699,0.0
16,n4699,0.0
17,n4699,0.0
18,n4699,0.0
19,n4699,0.0
20,n4699,0.0
21,n4699,0.0
22,n4699,0.0
23,n4699,0.0
24,n4699,0.0
25,n4699,0.0
26,n4699,0.0
27,n4699,0.0
28,n4699,0.0
29,n4699,0.0
30,n4699,0.0
31,n4699,0.0
32,n4699,0.0
33,n4699,0.0
34,n4699,0.0
35,n4699,0.0
36,n4699,0.0
37,n4699,0.0
38,n4699,0.0
39,n4699,0.0
40,n4699,0.0
41,n4699,0.0
42,n4699,0.0
43,n4699,0.0
44,n4699,0.0
45,n4699,0.0
46,n4699,0.0
47,n4699,0.0
48,n4699,0.0
49,n4699,0.0
1,n4700,0.0
2,n4700,0.0
3,n4700,0.0
4,n4700,0.0
5,n4700,0.0
6,n4700,0.0
7,n4700,0.0
8,n4700,0.0
9,n4700,0.0
10,n4700,0.0
11,n4700,0.0
12,n4700,0.0
13,n4700,0.0
14,n4700,0.0
15,n4700,0.0
16,n4700,0.0
17,n4700,0.0
18,n4700,0.0
19,n4700,0.0
20,n4700,0.0
21,n4700,0.0
22,n4700,0.0
23,n4700,0.0
24,n4700,0.0
25,n4700,0.0
26,n4700,0.0
27,n4700,0.0
28,n4700,0.0
29,n4700,0.0
30,n4700,0.0
31,n4700,0.0
32,n4700,0.0
33,n4700,0.0
34,n4700,0.0
35,n4700,0.0
36,n4700,0.0
37,n4700,0.0
38,n4700,0.0
39,n4700,0.0
40,n4700,0.0
41,n4700,0.0
42,n4700,0.0
43,n4700,0.0
44,n4700,0.0
45,n4700,0.0
46,n4700,0.0
47,n4700,0.0
48,n4700,0.0
49,n4700,0.0
1,n4701,0.0
2,n4701,0.0
3,n4701,0.0
4,n4701,0.0
5,n4701,0.0
6,n4701,0.0
7,n4701,0.0
8,n4701,0.0
9,n4701,0.0
10,n4701,0.0
11,n4701,0.0
12,n4701,0.0
13,n4701,0.0
14,n4701,0.0
15,n4701,0.0
16,n4701,0.0
17,n4701,0.0
18,n4701,0.0
19,n4701,0.0
20,n4701,0.0
21,n4701,0.0
22,n4701,0.0
23,n4701,0.0
24,n4701,0.0
25,n4701,0.0
26,n4701,0.0
27,n4701,0.0
28,n4701,0.0
29,n4701,0.0
30,n4701,0.0
31,n4701,0.0
32,n4701,0.0
33,n4701,0.0
34,n4701,0.0
35,n4701,0.0
36,n4701,0.0
37,n4701,0.0
38,n4701,0.0
39,n4701,0.0
40,n4701,0.0
41,n4701,0.0
42,n4701,0.0
43,n4701,0.0
44,n4701,0.0
45,n4701,0.0
46,n4701,0.0
47,n4701,0.0
48,n4701,0.0
49,n4701,0.0
1,n4702,0.0
2,n4702,0.0
3,n4702,0.0
4,n4702,0.0
5,n4702,0.0
6,n4702,0.0
7,n4702,0.0
8,n4702,0.0
9,n4702,0.0
10,n4702,0.0
11,n4702,0.0
12,n4702,0.0
13,n4702,0.0
14,n4702,0.0
15,n4702,0.0
16,n4702,0.0
17,n4702,0.0
18,n4702,0.0
19,n4702,0.0
20,n4702,0.0
21,n4702,0.0
22,n4702,0.0
23,n4702,0.0
24,n4702,0.0
25,n4702,0.0
26,n4702,0.0
27,n4702,0.0
28,n4702,0.0
29,n4702,0.0
30,n4702,0.0
31,n4702,0.0
32,n4702,0.0
33,n4702,0.0
34,n4702,0.0
35,n4702,0.0
36,n4702,0.0
37,n4702,0.0
38,n4702,0.0
39,n4702,0.0
40,n4702,0.0
41,n4702,0.0
42,n4702,0.0
43,n4702,0.0
44,n4702,0.0
45,n4702,0.0
46,n4702,0.0
47,n4702,0.0
48,n4702,0.0
49,n4702,0.0
1,n4703,0.0
2,n4703,0.0
3,n4703,0.0
4,n4703,0.0
5,n4703,0.0
6,n4703,0.0
7,n4703,0.0
8,n4703,0.0
9,n4703,0.0
10,n4703,0.0
11,n4703,0.0
12,n4703,0.0
13,n4703,0.0
14,n4703,0.0
15,n4703,0.0
16,n4703,0.0
17,n4703,0.0
18,n4703,0.0
19,n4703,0.0
20,n4703,0.0
21,n4703,0.0
22,n4703,0.0
23,n4703,0.0
24,n4703,0.0
25,n4703,0.0
26,n4703,0.0
27,n4703,0.0
28,n4703,0.0
29,n4703,0.0
30,n4703,0.0
31,n4703,0.0
32,n4703,0.0
33,n4703,0.0
34,n4703,0.0
35,n4703,0.0
36,n4703,0.0
37,n4703,0.0
38,n4703,0.0
39,n4703,0.0
40,n4703,0.0
41,n4703,0.0
42,n4703,0.0
43,n4703,0.0
44,n4703,0.0
45,n4703,0.0
46,n4703,0.0
47,n4703,0.0
48,n4703,0.0
49,n4703,0.0
1,n4704,0.0
2,n4704,0.0
3,n4704,0.0
4,n4704,0.0
5,n4704,0.0
6,n4704,0.0
7,n4704,0.0
8,n4704,0.0
9,n4704,0.0
10,n4704,0.0
11,n4704,0.0
12,n4704,0.0
13,n4704,0.0
14,n4704,0.0
15,n4704,0.0
16,n4704,0.0
17,n4704,0.0
18,n4704,0.0
19,n4704,0.0
20,n4704,0.0
21,n4704,0.0
22,n4704,0.0
23,n4704,0.0
24,n4704,0.0
25,n4704,0.0
26,n4704,0.0
27,n4704,0.0
28,n4704,0.0
29,n4704,0.0
30,n4704,0.0
31,n4704,0.0
32,n4704,0.0
33,n4704,0.0
34,n4704,0.0
35,n4704,0.0
36,n4704,0.0
37,n4704,0.0
38,n4704,0.0
39,n4704,0.0
40,n4704,0.0
41,n4704,0.0
42,n4704,0.0
43,n4704,0.0
44,n4704,0.0
45,n4704,0.0
46,n4704,0.0
47,n4704,0.0
48,n4704,0.0
49,n4704,0.0
1,n4705,0.0
2,n4705,0.0
3,n4705,0.0
4,n4705,0.0
5,n4705,0.0
6,n4705,0.0
7,n4705,0.0
8,n4705,0.0
9,n4705,0.0
10,n4705,0.0
11,n4705,0.0
12,n4705,0.0
13,n4705,0.0
14,n4705,0.0
15,n4705,0.0
16,n4705,0.0
17,n4705,0.0
18,n4705,0.0
19,n4705,0.0
20,n4705,0.0
21,n4705,0.0
22,n4705,0.0
23,n4705,0.0
24,n4705,0.0
25,n4705,0.0
26,n4705,0.0
27,n4705,0.0
28,n4705,0.0
29,n4705,0.0
30,n4705,0.0
31,n4705,0.0
32,n4705,0.0
33,n4705,0.0
34,n4705,0.0
35,n4705,0.0
36,n4705,0.0
37,n4705,0.0
38,n4705,0.0
39,n4705,0.0
40,n4705,0.0
41,n4705,0.0
42,n4705,0.0
43,n4705,0.0
44,n4705,0.0
45,n4705,0.0
46,n4705,0.0
47,n4705,0.0
48,n4705,0.0
49,n4705,0.0
1,n4706,0.0
2,n4706,0.0
3,n4706,0.0
4,n4706,0.0
5,n4706,0.0
6,n4706,0.0
7,n4706,0.0
8,n4706,0.0
9,n4706,0.0
10,n4706,0.0
11,n4706,0.0
12,n4706,0.0
13,n4706,0.0
14,n4706,0.0
15,n4706,0.0
16,n4706,0.0
17,n4706,0.0
18,n4706,0.0
19,n4706,0.0
20,n4706,0.0
21,n4706,0.0
22,n4706,0.0
23,n4706,0.0
24,n4706,0.0
25,n4706,0.0
26,n4706,0.0
27,n4706,0.0
28,n4706,0.0
29,n4706,0.0
30,n4706,0.0
31,n4706,0.0
32,n4706,0.0
33,n4706,0.0
34,n4706,0.0
35,n4706,0.0
36,n4706,0.0
37,n4706,0.0
38,n4706,0.0
39,n4706,0.0
40,n4706,0.0
41,n4706,0.0
42,n4706,0.0
43,n4706,0.0
44,n4706,0.0
45,n4706,0.0
46,n4706,0.0
47,n4706,0.0
48,n4706,0.0
49,n4706,0.0
1,n4707,0.0
2,n4707,0.0
3,n4707,0.0
4,n4707,0.0
5,n4707,0.0
6,n4707,0.0
7,n4707,0.0
8,n4707,0.0
9,n4707,0.0
10,n4707,0.0
11,n4707,0.0
12,n4707,0.0
13,n4707,0.0
14,n4707,0.0
15,n4707,0.0
16,n4707,0.0
17,n4707,0.0
18,n4707,0.0
19,n4707,0.0
20,n4707,0.0
21,n4707,0.0
22,n4707,0.0
23,n4707,0.0
24,n4707,0.0
25,n4707,0.0
26,n4707,0.0
27,n4707,0.0
28,n4707,0.0
29,n4707,0.0
30,n4707,0.0
31,n4707,0.0
32,n4707,0.0
33,n4707,0.0
34,n4707,0.0
35,n4707,0.0
36,n4707,0.0
37,n4707,0.0
38,n4707,0.0
39,n4707,0.0
40,n4707,0.0
41,n4707,0.0
42,n4707,0.0
43,n4707,0.0
44,n4707,0.0
45,n4707,0.0
46,n4707,0.0
47,n4707,0.0
48,n4707,0.0
49,n4707,0.0
1,n4708,0.0
2,n4708,0.0
3,n4708,0.0
4,n4708,0.0
5,n4708,0.0
6,n4708,0.0
7,n4708,0.0
8,n4708,0.0
9,n4708,0.0
10,n4708,0.0
11,n4708,0.0
12,n4708,0.0
13,n4708,0.0
14,n4708,0.0
15,n4708,0.0
16,n4708,0.0
17,n4708,0.0
18,n4708,0.0
19,n4708,0.0
20,n4708,0.0
21,n4708,0.0
22,n4708,0.0
23,n4708,0.0
24,n4708,0.0
25,n4708,0.0
26,n4708,0.0
27,n4708,0.0
28,n4708,0.0
29,n4708,0.0
30,n4708,0.0
31,n4708,0.0
32,n4708,0.0
33,n4708,0.0
34,n4708,0.0
35,n4708,0.0
36,n4708,0.0
37,n4708,0.0
38,n4708,0.0
39,n4708,0.0
40,n4708,0.0
41,n4708,0.0
42,n4708,0.0
43,n4708,0.0
44,n4708,0.0
