timestep,biomass,hard coal,hydro,lignite,gas,uran,oil,waste,sun,wind
216,8102.029269999998,0.0,4200.577140000002,12691.204102878848,0.0,0.0,0.0,4258.466999999997,0.0,12634.72248712119
217,8102.029269999998,0.0,4200.577140000002,11985.053314775068,0.0,0.0,0.0,4258.466999999997,0.0,12270.873275224954
218,8102.029269999998,0.0,4200.577140000002,10739.7656396098,0.0,0.0,0.0,4258.466999999997,0.0,13382.660950390233
219,8102.029269999998,0.0,4200.577140000002,10770.023499274244,0.0,0.0,0.0,4258.466999999997,3.0347434638488804,14433.368347261952
220,8102.029269999998,0.0,4200.577140000002,11659.159137216391,0.0,0.0,0.0,4258.466999999997,370.23870258956345,15477.028750194062
221,8102.029269999998,0.0,4200.577140000002,15425.716587212237,0.0,0.0,0.0,4258.466999999997,2757.0644369067077,16269.645565881092
222,8102.029269999998,0.0,4200.577140000002,16382.440298806787,0.0,0.0,0.0,4258.466999999997,7130.129768312957,16688.356522880295
223,8102.029269999998,0.0,4200.577140000002,12264.989400538343,0.0,0.0,0.0,4258.466999999997,12656.397615981761,18872.039573479946
224,8102.029269999998,0.0,4200.577140000002,3928.558455766998,0.0,0.0,0.0,4258.466999999997,19361.663299355863,21928.20483487716
225,8102.029269999998,0.0,4200.577140000002,0.0,0.0,0.0,0.0,2197.333672052871,24769.57615193458,24386.483766012643
226,6207.5964318593715,0.0,4200.577140000002,0.0,0.0,0.0,0.0,220.067,27024.39054557423,27146.368882566258
227,2704.734976119576,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,28022.82114518061,29631.36673869995
228,0.0,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,28019.7864017167,31203.432014795413
229,0.0,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,26828.649592156053,33350.711145888476
230,0.0,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,23871.292086635276,34492.287205907865
231,0.0,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,20218.97832789314,35609.71619719917
232,5179.695512988659,0.0,4200.577140000002,0.0,0.0,0.0,0.0,220.067,14610.772406700438,35528.88794031099
233,8102.029269999998,0.0,4200.577140000002,0.0,0.0,0.0,0.0,3566.3850979544018,8976.771166064993,33917.23732598063
234,8102.029269999998,0.0,4200.577140000002,4702.9407849870195,0.0,0.0,0.0,4258.466999999997,4564.254169628721,31956.73163538448
235,8102.029269999998,0.0,4200.577140000002,8177.289610269621,0.0,0.0,0.0,4258.466999999997,1565.9276273460243,28972.209352384332
236,8102.029269999998,0.0,4200.577140000002,9908.623216453208,0.0,0.0,0.0,4258.466999999997,136.5634558731995,26221.239917673585
237,8102.029269999998,0.0,4200.577140000002,10083.994562239914,0.0,0.0,0.0,4258.466999999997,0.0,24287.43202776012
238,8102.029269999998,0.0,4200.577140000002,6966.27859160197,0.0,0.0,0.0,4258.466999999997,0.0,24074.147998398053
239,8102.029269999998,0.0,4200.577140000002,3926.2887163835376,0.0,0.0,0.0,4258.466999999997,0.0,23971.13787361647
240,8102.029269999998,0.0,4200.577140000002,1740.35217144328,0.0,0.0,0.0,4258.466999999997,0.0,24061.574418556724
241,8102.029269999998,0.0,4200.577140000002,1193.870993167301,0.0,0.0,0.0,4258.466999999997,0.0,23458.555596832688
