timestep,biomass,hard coal,hydro,lignite,gas,uran,oil,waste,sun,wind
33,8102.029269999998,27377.3,4200.577140000002,20203.6,4888.893933992278,0.0,0.0,4258.466999999997,1717.6648005384682,3080.467855469382
34,8102.029269999998,27377.3,4200.577140000002,20203.6,3215.4076222791314,0.0,0.0,4258.466999999997,4227.397645141487,2598.7213225795194
35,8102.029269999998,27377.3,4200.577140000002,20203.6,1499.4066483903528,0.0,0.0,4258.466999999997,6233.363074745602,2489.2568668640424
36,8102.029269999998,27110.71025409562,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,7518.5769316856085,2554.0394042187145
37,8102.029269999998,27071.740689023733,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,7019.361631882462,2662.2242690937524
38,8102.029269999998,27377.3,4200.577140000002,20203.6,155.5686602183164,0.0,0.0,4258.466999999997,5068.021584627639,3058.936345154003
39,8102.029269999998,27377.3,4200.577140000002,20203.6,1877.968317901244,0.0,0.0,4258.466999999997,2411.1036820279405,3571.454590070868
40,8102.029269999998,27377.3,4200.577140000002,20203.6,3118.6724500184987,0.0,0.0,4258.466999999997,383.89504817688334,4128.459091804772
41,8102.029269999998,27396.3,4200.577140000002,20203.6,6145.869703614579,0.0,0.0,4258.466999999997,4.552115195773325,4698.104771189821
42,8102.029269999998,27396.3,4200.577140000002,20203.6,5497.524741391262,0.0,0.0,4258.466999999997,0.0,5366.001848608877
43,8102.029269999998,27377.3,4200.577140000002,20203.6,3790.7587048309633,0.0,0.0,4258.466999999997,0.0,5712.767885169175
44,8102.029269999998,27170.35205576384,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6021.474534236116
45,8102.029269999998,23543.225191252397,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6249.601398747566
46,8102.029269999998,21062.247959017153,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6319.078630982813
47,8102.029269999998,17361.440744370986,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6594.8858456289845
48,8102.029269999998,14024.074407352948,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6759.252182647011
49,8102.029269999998,11924.24880809739,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6922.077781902578
50,8102.029269999998,10829.394549004659,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6941.932040995315
51,8102.029269999998,10762.334095864882,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6904.9924941350855
52,8102.029269999998,11377.07753595909,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6941.7490540408835
53,8102.029269999998,14235.625682557036,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6954.200907442933
54,8102.029269999998,21726.586168733254,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6987.240421266711
55,8102.029269999998,27377.3,4200.577140000002,20203.6,1411.4513182309686,0.0,0.0,4258.466999999997,0.0,6840.575271768991
56,8102.029269999998,27377.3,4200.577140000002,20203.6,2838.0086256663103,0.0,0.0,4258.466999999997,235.1926184482882,7125.825345885524
57,8102.029269999998,27377.3,4200.577140000002,20203.6,1790.9231800250734,0.0,0.0,4258.466999999997,1811.7418479177813,6805.3615620572145
58,8102.029269999998,27377.3,4200.577140000002,20203.6,610.4976878379571,0.0,0.0,4258.466999999997,4027.1045765274635,6341.924325634521
59,8102.029269999998,26981.31279193596,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,5891.954435062605,6013.059363001404
60,8102.029269999998,25648.24009863182,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,6934.388814894693,5338.197676473439
61,8102.029269999998,25314.34162517648,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,6923.767212771233,5147.717752052249
62,8102.029269999998,25855.207460714613,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,5362.391700620977,5146.727428664349
63,8102.029269999998,27377.3,4200.577140000002,20203.6,298.6678723838745,0.0,0.0,4258.466999999997,2758.5818086386303,5239.276908977433
64,8102.029269999998,27377.3,4200.577140000002,20203.6,2001.1254368281018,0.0,0.0,4258.466999999997,506.80215846276315,5540.0989947092185
65,8102.029269999998,27377.3,4200.577140000002,20203.6,4588.823184764404,0.0,0.0,4258.466999999997,6.069486927697761,6398.133918308017
66,8102.029269999998,27377.3,4200.577140000002,20203.6,3886.340456833239,0.0,0.0,4258.466999999997,0.0,7276.686133166896
67,8102.029269999998,27377.3,4200.577140000002,20203.6,1730.7712959576627,0.0,0.0,4258.466999999997,0.0,7946.755294042391
68,8102.029269999998,25139.835230145494,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,8126.991359854458
69,8102.029269999998,21223.576701403927,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,8558.249888596038
70,8102.029269999998,19122.8416042067,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,8627.484985793266
71,8102.029269999998,15719.468668675754,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,8710.357921324221
72,8102.029269999998,13345.834283339185,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,8357.492306660784
73,8102.029269999998,11973.83098737717,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7776.495602622798
74,8102.029269999998,11199.592720904044,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7393.733869095932
75,8102.029269999998,10982.105867422955,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7293.720722577021
76,8102.029269999998,11216.561440200783,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7669.265149799191
77,8102.029269999998,13760.111502481433,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,8159.215087518541
78,8102.029269999998,21232.578184308175,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7682.248405691792
79,8102.029269999998,27377.3,4200.577140000002,20203.6,766.7106874332135,0.0,0.0,4258.466999999997,0.0,7637.315902566745
80,8102.029269999998,27377.3,4200.577140000002,20203.6,2447.1779246444835,0.0,0.0,4258.466999999997,461.2810065050299,7468.067658850613
81,8102.029269999998,27377.3,4200.577140000002,20203.6,448.74330836412673,0.0,0.0,4258.466999999997,3086.3341027343126,6779.449178901488
82,8102.029269999998,25411.223650353106,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,6720.439400693356,5904.163538953504
83,8102.029269999998,23502.63189728439,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,9764.287094933778,4784.407597781807
84,8102.029269999998,21480.355237217136,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,11653.414901179725,4229.056451603137
85,8102.029269999998,21190.127399433786,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,11501.677727987279,3729.5214625788767
86,8102.029269999998,22734.542011448382,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,9126.990967525511,3456.793611026053
87,8102.029269999998,26501.330719357084,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,4781.2383272939205,3528.7575433489665
88,8102.029269999998,27377.3,4200.577140000002,20203.6,2324.4969166361793,0.0,0.0,4258.466999999997,845.1760546819146,4165.353618682022
89,8102.029269999998,27396.3,4200.577140000002,20203.6,5240.774011232857,0.0,0.0,4258.466999999997,9.10423039154665,5476.148348375707
90,8102.029269999998,27383.240550181825,4200.577140000002,20203.6,5069.5,0.0,0.0,4258.466999999997,0.0,6305.086039818301
91,8102.029269999998,27377.3,4200.577140000002,20203.6,3258.1336462257727,0.0,0.0,4258.466999999997,0.0,6554.892943774367
92,8102.029269999998,26399.053480008264,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6815.273109991694
93,8102.029269999998,23057.901688736336,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6765.424901263626
94,8102.029269999998,21170.194221239235,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6499.13236876072
95,8102.029269999998,17990.195486581717,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6066.131103418248
96,8102.029269999998,13632.523431351283,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7764.803158648694
97,8102.029269999998,12062.202859173818,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7217.623730826165
98,8102.029269999998,11111.434203437499,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7048.392386562474
99,8102.029269999998,11005.291225040475,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7120.0353649595
100,8102.029269999998,11683.80441812353,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7228.522171876429
101,8102.029269999998,14466.558919012406,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7138.767670987563
102,8102.029269999998,21715.59926986606,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7011.727320133896
103,8102.029269999998,27377.3,4200.577140000002,20203.6,1032.4383132771586,0.0,0.0,4258.466999999997,0.0,6879.588276722796
104,8102.029269999998,27377.3,4200.577140000002,20203.6,2717.769121646224,0.0,0.0,4258.466999999997,641.8482426040384,6733.9092257498505
105,8102.029269999998,27377.3,4200.577140000002,20203.6,10.559688544363375,0.0,0.0,4258.466999999997,3757.0124082449197,6414.95449321065
106,8102.029269999998,24595.178351368093,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,7676.383591805743,5473.264646826113
107,8102.029269999998,22440.98330039925,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,10503.247128380985,4539.0961612197125
108,8102.029269999998,21079.736953435877,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,11820.325791691417,3944.2638448726834
109,8102.029269999998,19921.534724436005,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,11319.593120156318,3903.6987454076634
110,8102.029269999998,20586.280815886617,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,8808.342903821382,4059.2028702919683
111,8102.029269999998,23728.610292251502,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,4728.1303166765565,4267.585981071904
112,8102.029269999998,27360.966337448903,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,874.006117588478,4760.354134962581
113,8102.029269999998,27377.3,4200.577140000002,20203.6,2813.086609516938,0.0,0.0,4258.466999999997,9.10423039154665,5692.335750091642
114,8102.029269999998,27377.3,4200.577140000002,20203.6,2483.720448765152,0.0,0.0,4258.466999999997,0.0,6308.306141234956
115,8102.029269999998,27377.3,4200.577140000002,20203.6,427.18522817699386,0.0,0.0,4258.466999999997,0.0,6669.34136182296
116,8102.029269999998,23730.71632912767,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6769.110260872296
117,8102.029269999998,20623.07330416648,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6632.253285833493
118,8102.029269999998,19156.525712567225,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6409.80087743273
119,8102.029269999998,16102.24907413544,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6286.577515864532
120,8102.029269999998,13587.54768371034,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6023.778906289637
121,8102.029269999998,11709.0193938723,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,5740.8071961276755
122,8102.029269999998,10582.458477605038,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,5426.8681123949345
123,8102.029269999998,10161.912426529,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,5148.91416347098
124,8102.029269999998,9916.507368104512,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4928.319221895456
125,8102.029269999998,9614.570953753659,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4916.755636246307
126,8102.029269999998,9634.588323184062,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4932.238266815905
127,8102.029269999998,12844.945218100931,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4874.881371899046
128,8102.029269999998,15779.309412397697,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,593.2923471824552,4771.724830419809
129,8102.029269999998,15853.474033340002,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,3825.294136181513,4338.058420478443
130,8102.029269999998,13512.245720519006,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,8328.853436533256,3702.227432947719
131,8102.029269999998,11116.095378266158,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,12009.99725818193,2837.7339535518854
132,8102.029269999998,9512.49757584684,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,13864.225514593605,2080.1034995595282
133,8102.029269999998,8427.63584922605,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,13453.017775242091,1610.6729655318165
134,8102.029269999998,10025.13264515635,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,10460.760719887096,1494.433224956534
135,8102.029269999998,14165.88096682738,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,5464.0556066599165,1760.3900165126615
136,8102.029269999998,18639.368339220684,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,986.291625750887,2399.166625028394
137,8102.029269999998,22462.8697764601,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,19.725832515017707,3767.2309810248353
138,8102.029269999998,22482.316287722086,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,5311.510302277878
139,8102.029269999998,19740.11926701301,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6347.207322986962
140,8102.029269999998,15916.432231392957,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6654.394358607015
141,8102.029269999998,13306.384552821326,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6772.94203717865
142,8102.029269999998,13254.068982271767,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6446.257607728209
143,8102.029269999998,11377.08151816415,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,5905.745071835819
144,8102.029269999998,9411.783497145725,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,5670.543092854243
145,8102.029269999998,7620.308934292361,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,5414.517655707591
146,8102.029269999998,6718.14291294987,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,5039.183677050088
147,8102.029269999998,6000.987181793194,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,5074.839408206762
148,8102.029269999998,5562.748436540025,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,5053.578153459918
149,8102.029269999998,5191.57891563625,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4836.24767436373
150,8102.029269999998,3888.9929006153598,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4810.833689384639
151,8102.029269999998,5842.6824118156055,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4625.144178184347
152,8102.029269999998,8848.627600514754,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,699.5083684171673,4367.690621068027
153,8102.029269999998,9548.366465404279,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,4099.938419659836,3798.02170493585
154,8102.029269999998,7649.291310426945,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,8853.864055779084,2770.1712237938996
155,8102.029269999998,6533.0576053534405,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,12504.660442789309,1590.1085418572145
156,8102.029269999998,4352.656357414186,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,14439.309400992961,931.3608315928503
157,8102.029269999998,2975.406807960442,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,13974.99365102408,660.9261310154808
158,8102.029269999998,4924.639651665542,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,10718.713914314223,622.9730240202374
159,8102.029269999998,9950.000212288423,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,5579.375858286182,726.4505194253655
160,8102.029269999998,15890.191316471753,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,1007.5348299978283,1061.1004435303912
161,8102.029269999998,21420.26804073562,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,24.277947710791043,1596.2806015535475
162,8102.029269999998,23533.623543943442,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1913.703046056517
163,8102.029269999998,22365.264171494706,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1965.0624185052461
164,8102.029269999998,20189.761302155224,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1979.5652878447422
165,8102.029269999998,18738.19124762646,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,2008.135342373504
166,8102.029269999998,19827.38845164503,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1836.938138354924
167,8102.029269999998,18140.46067691881,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1609.3659130811473
168,8102.029269999998,15518.89568918188,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1397.9309008180937
169,8102.029269999998,13966.024532588313,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1302.3020574116574
170,8102.029269999998,12614.07753943157,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1844.249050568394
171,8102.029269999998,12291.08027033568,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,2108.246319664296
172,8102.029269999998,13560.137333690587,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,2166.6892563093816
173,8102.029269999998,17353.20892874254,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,2082.6176612574295
174,8102.029269999998,25768.631811617295,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1953.1947783826595
175,8102.029269999998,27396.3,4200.577140000002,20203.6,6111.106756778379,0.0,0.0,4258.466999999997,1.5173717319244402,2014.402461489884
176,8102.029269999998,27396.3,4200.577140000002,20203.6,7994.676366201012,0.0,0.0,4258.466999999997,660.0567033871324,2065.793520411963
177,8102.029269999998,27396.3,4200.577140000002,20203.6,6126.809797865015,0.0,0.0,4258.466999999997,3084.816731002382,2069.400061132756
178,8102.029269999998,27377.3,4200.577140000002,20203.6,4127.198829010607,0.0,0.0,4258.466999999997,6075.55641462545,1960.2713463640605
179,8102.029269999998,27377.3,4200.577140000002,20203.6,2498.054954435725,0.0,0.0,4258.466999999997,8339.475038656718,1579.496596907656
180,8102.029269999998,27377.3,4200.577140000002,20203.6,838.281713270288,0.0,0.0,4258.466999999997,9353.079355582246,1506.6655211474117
181,8102.029269999998,27377.3,4200.577140000002,20203.6,538.9799812239552,0.0,0.0,4258.466999999997,8743.095919348616,1462.950689427379
182,8102.029269999998,27377.3,4200.577140000002,20203.6,1594.1109348845519,0.0,0.0,4258.466999999997,6611.188635994787,1429.2270191206962
183,8102.029269999998,27377.3,4200.577140000002,20203.6,4113.633162557058,0.0,0.0,4258.466999999997,3383.7389621914995,1526.1544652515754
184,8102.029269999998,27396.3,4200.577140000002,20203.6,6303.402040991594,0.0,0.0,4258.466999999997,673.7130489744516,1693.4115000341385
185,8102.029269999998,27396.3,4200.577140000002,20203.6,9205.907532283863,0.0,0.0,4258.466999999997,19.725832515017707,1942.8932252012055
186,8102.029269999998,27396.3,4200.577140000002,20203.6,9129.388844361758,0.0,0.0,4258.466999999997,0.0,2269.137745638314
187,8102.029269999998,27396.3,4200.577140000002,20203.6,7443.6323577275025,0.0,0.0,4258.466999999997,0.0,2487.8942322726193
188,8102.029269999998,27377.3,4200.577140000002,20203.6,3416.597694089852,0.0,0.0,4258.466999999997,0.0,2523.4288959102882
189,8102.029269999998,27377.3,4200.577140000002,20203.6,78.23118087415472,0.0,0.0,4258.466999999997,0.0,2380.795409125802
190,8102.029269999998,25437.222366134203,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,2007.1042238657499
191,8102.029269999998,21944.079029487333,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1811.247560512633
192,8102.029269999998,19219.781110399334,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1616.045479600628
193,8102.029269999998,17407.14137329258,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1417.6852167073912
194,8102.029269999998,16505.524849172827,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1215.301740827147
195,8102.029269999998,16428.10802156156,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1228.7185684384162
196,8102.029269999998,17152.109588792046,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1146.7170012079148
197,8102.029269999998,20063.392596124664,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1097.4339938753042
198,8102.029269999998,27377.3,4200.577140000002,20203.6,70.54450588852026,0.0,0.0,4258.466999999997,0.0,1001.4820841114238
199,8102.029269999998,27396.3,4200.577140000002,20203.6,7029.712106210955,0.0,0.0,4258.466999999997,0.0,887.3144837891466
200,8102.029269999998,27396.3,4200.577140000002,20203.6,9288.2756561566,0.0,0.0,4258.466999999997,238.22736191213735,756.0235719313658
201,8102.029269999998,27396.3,4200.577140000002,20203.6,8836.098931327871,0.0,0.0,4258.466999999997,1098.5771339132968,788.8505247589236
202,8102.029269999998,27396.3,4200.577140000002,20203.6,8747.685137279848,0.0,0.0,4258.466999999997,2178.9458070435,833.8956456767492
203,8102.029269999998,27396.3,4200.577140000002,20203.6,8728.04727164731,0.0,0.0,4258.466999999997,3037.778207312725,988.2011110400566
204,8102.029269999998,27396.3,4200.577140000002,20203.6,7893.495150974366,0.0,0.0,4258.466999999997,3136.407369887819,1051.12406913794
205,8102.029269999998,27396.3,4200.577140000002,20203.6,7595.174312115971,0.0,0.0,4258.466999999997,2782.8597563494277,1245.9925215347187
206,8102.029269999998,27396.3,4200.577140000002,20203.6,7197.4981635160775,0.0,0.0,4258.466999999997,2007.4828013360343,1337.0456251480298
207,8102.029269999998,27396.3,4200.577140000002,20203.6,7485.513496476079,0.0,0.0,4258.466999999997,965.0484215039438,1456.46467202011
208,8102.029269999998,27396.3,4200.577140000002,20203.6,7742.12973795591,0.0,0.0,4258.466999999997,171.46300570746166,1546.433846336754
209,8102.029269999998,27396.3,4200.577140000002,20203.6,10238.83669068945,0.0,0.0,4258.466999999997,12.138973855395522,1554.0509254552182
210,8102.029269999998,27396.3,4200.577140000002,20203.6,9916.987818688842,0.0,0.0,4258.466999999997,0.0,1561.038771311246
211,8102.029269999998,27396.3,4200.577140000002,20203.6,7889.7382461564375,0.0,0.0,4258.466999999997,0.0,1689.2883438436882
